,title,is_transaction
8201,Checkout Pesanan dengan BCA Virtual Account Berhasil tanggal 13 Oktober 2024 from:tokopedia.com,True
8202,Menunggu Pembayaran BCA Virtual Account untuk pembayaran PYM/00000000/XXIV/X/000000000 from:tokopedia.com,False
8203,You have made a transaction using your debit card from:jago.com,True
8204,🧐 Help Jago to know you better! Only 2 minutes. from:jago.com,False
8205,Your Grab E-Receipt from:grab.com,True
8206,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8207,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
8208,Update to LinkedIn’s Terms of Service from:linkedin.com,False
8209,Your Grab E-Receipt from:grab.com,True
8210,Insufficient balance for debit card transactions from:jago.com,False
8211,You've been charged an insufficient funds fee. from:jago.com,False
8212,Your Grab E-Receipt from:grab.com,True
8213,Bibit Monthly Insight - September 2024 from:bibit.id,False
8214,Your Grab E-Receipt from:grab.com,True
8215,Your Grab E-Receipt from:grab.com,True
8216,☕ Pengaruh Stimulus China Terhadap Indonesia hingga Big Bank vs Everybody from:stockbit.com,False
8217,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 Oktober 2024 from:tokopedia.com,True
8218,🏠 Sektor Properti: Stimulus & Kebijakan di Era Pemerintahan Baru from:stockbit.com,False
8219,OVO Points di Tokopedia akan Dinonaktifkan from:tokopedia.com,False
8220,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8221,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
8222,Your Grab E-Receipt from:grab.com,True
8223,"Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com",False
8224,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
8225,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
8226,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
8227,Accelerate development with AI from:pipedream.com,False
8228,"🛒 EMTK Borong Saham BUKA ~Rp1,2 T from:stockbit.com",False
8229,NEW! 2 Produk Reksa Dana Grow Investments Indonesia from:bibit.id,False
8230,Internet Transaction Journal from:bca.co.id,True
8231,Beli makan di GoFood bisa HEMAT s.d. 50% 🙌 from:marketing.go-jek.com,False
8232,Your Grab E-Receipt from:grab.com,True
8233,Kupon ST012-T2 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
8234,Kupon SBR013-T4 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
8235,Kupon SR020-T5 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
8236,Nikmati promo YaHUT dari Gojek! from:marketing.go-jek.com,False
8237,Recommended: Foundations of Digital Marketing and E-commerce from:m.learn.coursera.org,False
8238,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 10 Oktober 2024 from:tokopedia.com,True
8239,🔃 LEAD Konversi Utang US$20 Juta Seharga Rp186/Saham from:stockbit.com,False
8240,Reinvestasi Kupon SBN Biar Makin Untung 💰 from:bibit.id,False
8241,Internet Transaction Journal from:bca.co.id,True
8242,Internet Transaction Journal from:bca.co.id,True
8243,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 9 Oktober 2024 from:tokopedia.com,True
8244,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 9 Oktober 2024 from:tokopedia.com,True
8245,Statement of Account John Doe 07-09-2024 from:stockbit.com,True
8246,"⏬ Foreign Outflow Mereda, IHSG Berhasil Rebound from:stockbit.com",False
8247,Bagaimana Dampak Rate Cut Terhadap Reksa Dana Obligasi? from:bibit.id,False
8248,Your Grab E-Receipt from:grab.com,True
8249,Internet Transaction Journal from:bca.co.id,True
8250,Your September Search performance for censored.org from:google.com,False
8251,"👷 Serapan Tenaga Kerja AS Lampaui Ekspektasi, Rupiah Tertekan from:stockbit.com",False
8252,Your Grab E-Receipt from:grab.com,True
8253,Your Grab E-Receipt from:grab.com,True
8254,Your Grab E-Receipt from:grab.com,True
8255,Your Grab ride e-receipt |  Business trip? Access Business profile for easy claiming from:grab.com,False
8256,Your Google Play Order Receipt from 6 Oct 2024 from:google.com,True
8257,🧑‍🔧 System maintenance announcement from:jago.com,False
8258,☕ Strategi Menghadapi Earning Season hingga Pengertian dan Antisipasi  Investor Jelang Kebijakan Short Selling from:stockbit.com,False
8259,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
8260,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
8261,Simpan Uang di Reksa Dana Pasar Uang Bisa Lebih Untung dari Bank💰 from:bibit.id,False
8262,Internet Transaction Journal from:bca.co.id,True
8263,Internet Transaction Journal from:bca.co.id,True
8264,Internet Transaction Journal from:bca.co.id,True
8265,"Suku Bunga Turun, Apakah Terlambat Beli Obligasi & Saham? from:bibit.id",False
8266,Pemesanan Lokomart from:reska.id,False
8267,Bukti Pembayaran Addon PT. KAI Persero (1210810223026) from:kai.id,True
8268,📈 Minyak Melonjak Usai Biden Singgung Peluang Israel Serang Iran from:stockbit.com,False
8269,Your Grab E-Receipt from:grab.com,True
8270,Here’s what you spent in September from:customers.go-pay.co.id,True
8271,Your Grab E-Receipt from:grab.com,True
8272,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
8273,Pembayaran Pembelian Obligasi Negara Ritel Berhasil Diterima from:bibit.id,True
8274,Pemesanan SBN Ritel from:kemenkeu.go.id,False
8275,"Selamat, Transaksi Penerimaan Negara Online Anda BERHASIL from:tokopedia.com",True
8276,Internet Transaction Journal from:bca.co.id,True
8277,Menunggu Pembayaran Untuk SBN - SBN from:tokopedia.com,False
8278,Petunjuk Pembayaran SBN from:bibit.id,True
8279,Pemesanan SBN Ritel from:kemenkeu.go.id,True
8280,Internet Transaction Journal from:bca.co.id,True
8281,Bukti Pembayaran PLN Pascabayar di GoPay from:gotagihan.gojek.com,True
8282,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
8283,Your Payment Receipt for Indihome on GoPay from:gotagihan.gojek.com,True
8284,Your Jago Pocket has received some money from GoPay from:jago.com,False
8285,Internet Transaction Journal from:bca.co.id,True
8286,Advance Booking: free personal accident coverage from:grab.com,False
8287,Tap into Microsoft Copilot for your everyday tasks from:m.learn.coursera.org,False
8288,⛓️‍💥 PNBN: Keluarga Gunawan dan ANZ Berencana Divestasi from:stockbit.com,False
8289,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 3 Oktober 2024 from:tokopedia.com,True
8290,Tonton Recap Pelatihan Online One Day Training! from:rumahweb.co.id,False
8291,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8292,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
8293,Internet Transaction Journal from:bca.co.id,True
8294,"🛢️ Minyak Naik +2,65% Imbas Serangan Iran ke Israel from:stockbit.com",False
8295,OTP REGISTER PT. KAI Persero from:kai.id,False
8296,Your Grab E-Receipt from:grab.com,True
8297,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8298,Your Grab E-Receipt from:grab.com,True
8299,Kamu dapat Kupon Top Up & Tagihan Diskon Hingga Rp10rb 🎉 from:newsletter.tokopedia.com,False
8300,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,False
8301,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8302,Your Grab E-Receipt from:grab.com,True
8303,Introducing Memento Database Desktop 3.4: Exciting New Features Await! from:mementodatabase.com,False
8304,"⚠️ IHSG Catat Foreign Outflow, Kesempatan Beli Big Banks from:stockbit.com",False
8305,Your Grab E-Receipt from:grab.com,True
8306,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 1 Oktober 2024 from:tokopedia.com,True
8307,Your Grab E-Receipt from:grab.com,True
8308,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
8309,"🏧 BMRI Agustus 2024: Laba Bersih -5,4% MoM, +6,4% YoY from:stockbit.com",False
8310,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 30 September 2024 from:tokopedia.com,True
8311,Beli makan di GoFood bisa HEMAT s.d. 50% 🙌 from:marketing.go-jek.com,False
8312,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 30 September 2024 from:tokopedia.com,True
8313,Your Grab E-Receipt from:grab.com,True
8314,Your Grab E-Receipt from:grab.com,True
8315,Your Grab E-Receipt from:grab.com,True
8316,Your Grab E-Receipt from:grab.com,True
8317,Your Grab E-Receipt from:grab.com,True
8318,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 30 September 2024 from:tokopedia.com,True
8319,Pesanan Dibatalkan & Dana Dikembalikan: “PANCI MASAK TIMBANGAN BLIRIK P...” from:tokopedia.com,False
8320,Proteksi Kerusakan Total akan aktif setelah pesanan selesai from:tokopedia.com,False
8321,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 30 September 2024 from:tokopedia.com,True
8322,⏳ Big savings end tomorrow! from:m.learn.coursera.org,False
8323,Internet Transaction Journal from:bca.co.id,True
8324,Internet Transaction Journal from:bca.co.id,True
8325,Internet Transaction Journal from:bca.co.id,True
8326,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 28 September 2024 from:tokopedia.com,True
8327,Your Grab E-Receipt from:grab.com,True
8328,"RESMI! Return SBN ORI26 Tembus 6,40% per Tahun from:bibit.id",True
8329,"☕ Kronologi Bren, FTSE dan MSCI hingga Efektivitas Strategi Diversifikasi dalam Investasi from:stockbit.com",False
8330,🛢️ OPEC+ Lanjutkan Peningkatan Produksi Pada Desember 2024 from:stockbit.com,False
8331,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8332,Your Grab E-Receipt from:grab.com,True
8333,Your Grab E-Receipt from:grab.com,True
8334,Reksa Dana Obligasi Sedang UPTREND! 📈 from:bibit.id,False
8335,Your Grab E-Receipt from:grab.com,True
8336,New from DeepLearning.AI–learn to code with GenAI from:m.learn.coursera.org,False
8337,"📈 Evaluasi Minor IHSG: Bobot AMMN Naik, BBRI Turun from:stockbit.com",False
8338,Advance Booking: free personal accident coverage from:grab.com,False
8339,"Suku Bunga Mulai Turun, Investasi Apa yang Bagus? from:bibit.id",False
8340,Internet Transaction Journal from:bca.co.id,True
8341,Internet Transaction Journal from:bca.co.id,True
8342,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 26 September 2024 from:tokopedia.com,True
8343,Internet Transaction Journal from:bca.co.id,True
8344,Your Jago Pocket has received some money from GoPay from:jago.com,True
8345,Your Grab E-Receipt from:grab.com,True
8346,🐼 PBoC Pangkas Suku Bunga Jangka Menengah Usai Umumkan Paket Stimulus from:stockbit.com,False
8347,Pilihan Investasi Buat Tabungin Gaji Bulan Ini from:bibit.id,False
8348,Your Grab E-Receipt from:grab.com,True
8349,⏰ The clock’s ticking! $120 off ends soon. from:m.learn.coursera.org,False
8350,Microsoft account security code from:accountprotection.microsoft.com,False
8351,Internet Transaction Journal from:bca.co.id,True
8352,Your Grab E-Receipt from:grab.com,True
8353,Your Grab E-Receipt from:grab.com,True
8354,Your 1-year learning roadmap 🚀 from:m.learn.coursera.org,False
8355,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
8356,Besok! Rahasia Meningkatkan Peringkat Website di Google Terbongkar! from:rumahweb.co.id,False
8357,Your Grab E-Receipt from:grab.com,True
8358,Your Grab E-Receipt from:grab.com,True
8359,Your Grab E-Receipt from:grab.com,True
8360,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8361,Saatnya Pindah ke Hosting Rumahweb! Gratis 3 Bulan from:rumahweb.co.id,False
8362,Optimizing Your Portfolio: Navigating the Rate Cut Cycle from:bibit.id,False
8363,"Coming Soon! Habis SR021, Terbit ORI026 from:bibit.id",False
8364,"☕Hubungan BI Rate, The Fed Rate, dan IHSG hingga Strategi Diversifikasi Porto Guna Capai Profit Maksimal & Meminimalisir Risiko Investasi from:stockbit.com",False
8365,Internet Transaction Journal from:bca.co.id,True
8366,Grow Your Money During the Interest Rate Cut Cycle from:bibit.id,False
8367,Gmail is now fully supported on Pipedream from:pipedream.com,False
8368,⏬ Pemerintah Turunkan Tarif Pungutan Ekspor CPO from:stockbit.com,False
8369,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8370,New! Learn how Google experts use AI from:m.learn.coursera.org,False
8371,Reverse Engineering from Excel and Tx Deployment Environments among other SqlDBM enhancements!📌 from:sqldbm.com,False
8372,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 19 September 2024 from:tokopedia.com,True
8373,🔪 The Fed Mulai Siklus Pemangkasan Suku Bunga from:stockbit.com,False
8374,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 19 September 2024 from:tokopedia.com,True
8375,If Only I Had Kept Buying Reksa Dana Obligasi Since Sept 2023 from:bibit.id,False
8376,Internet Transaction Journal from:bca.co.id,True
8377,Internet Transaction Journal from:bca.co.id,True
8378,"✂️ BI Rate Turun -25 Bps, di Luar Ekspektasi from:stockbit.com",False
8379,Your Grab E-Receipt from:grab.com,True
8380,Important notice regarding your AdSense account from:google.com,False
8381,"TSPC – Ticking All The Boxes: Growth, Dividend, Valuation from:stockbit.com",False
8382,Your Grab E-Receipt from:grab.com,True
8383,"⚖️ Neraca Perdagangan Indonesia Surplus, Lampaui Ekspektasi from:stockbit.com",False
8384,"John, ada yang nungguin kamu 🥰 from:newsletter.tokopedia.com",False
8385,Your Grab E-Receipt from:grab.com,True
8386,Bongkar Rahasia Website Rame di Sini! from:rumahweb.co.id,False
8387,Trading dan Belajar Analisis hingga Manajemen Portofolio Bersama Sunar Saham from:stockbit.com,False
8388,🚨 BESOK SR021 Berakhir Pukul 10.00 WIB from:bibit.id,False
8389,Your Grab E-Receipt from:grab.com,True
8390,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
8391,Your Jago Pocket has received some money from GoPay from:jago.com,False
8392,Your Grab E-Receipt from:grab.com,True
8393,Pilihan Reksa Dana yang Cocok untuk Semua Orang 👉 from:bibit.id,False
8394,Selamat! Proteksi Kamu Telah Aktif untuk Pesanan INV/0000000/MPL/000000000 from:tokopedia.com,False
8395,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8396,Selamat! Proteksi Kamu Telah Aktif untuk Pesanan INV/0000000/MPL/000000000 from:tokopedia.com,False
8397,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8398,☕Keberlanjutan Supercycle Batubara hingga Tantangan dalam Melakukan Dividen Investing from:stockbit.com,False
8399,New collaboration from Jago x Bibit🙌 from:jago.com,False
8400,Internet Transaction Journal from:bca.co.id,True
8401,📣 NEW! Beli SBN Bisa Bayar Pakai RDN from:bibit.id,False
8402,"New, powerful Control Flow operators from:pipedream.com",False
8403,Internet Transaction Journal from:bca.co.id,True
8404,Flash Salebration 18 Tahun PANDI: Domain .ID Mulai Rp 1.800 Setahun! from:rumahweb.co.id,False
8405,✂️ Pelemahan Ekonomi AS Dorong Ekspektasi Pemangkasan Suku Bunga from:stockbit.com,False
8406,Your Grab E-Receipt from:grab.com,True
8407,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8408,Level up for less: Save 30% off Coursera Plus from:m.learn.coursera.org,False
8409,📈 ADRO Berencana Spin–off Bisnis Batu Bara Thermal from:stockbit.com,False
8410,You have made a transaction using your debit card from:jago.com,True
8411,You've been charged an insufficient funds fee. from:jago.com,False
8412,Insufficient balance for debit card transactions from:jago.com,True
8413,Proteksi Rusak Uang Kembali akan aktif setelah pesanan selesai from:tokopedia.com,False
8414,Proteksi Kerusakan Total akan aktif setelah pesanan selesai from:tokopedia.com,False
8415,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 September 2024 from:tokopedia.com,True
8416,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 September 2024 from:tokopedia.com,True
8417,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 September 2024 from:tokopedia.com,True
8418,"⚖️ DPR Usul Kenaikan Cukai Rokok Lebih Rendah, Cukai MBDK Secara Bertahap from:stockbit.com",False
8419,Your Grab E-Receipt from:grab.com,True
8420,Your Grab E-Receipt from:grab.com,True
8421,Your Grab E-Receipt from:grab.com,True
8422,Your Grab E-Receipt from:grab.com,True
8423,"🤝 TPMA Bentuk JV Baru, Potensi Tambahan Laba Bersih hingga +15% from:stockbit.com",False
8424,Reinvestasi Kupon SBN Biar Makin Untung 💰 from:bibit.id,False
8425,Komplain Pesanan INV/0000000/MPL/000000000 telah selesai from:tokopedia.com,False
8426,Kinerja 1 Bulan Grow SRI KEHATI Di Atas Indeks Unggulan 🚀 from:bibit.id,False
8427,Kupon ST012-T2 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
8428,Kupon SR020-T5 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
8429,Kupon SBR013-T4 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
8430,Your Grab E-Receipt from:grab.com,True
8431,"John, ada yang nungguin kamu 🥰 from:newsletter.tokopedia.com",False
8432,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
8433,🚗 Penjualan Otomotif Lanjutkan Pemulihan pada Agustus 2024 from:stockbit.com,False
8434,Your Grab E-Receipt from:grab.com,True
8435,Your Grab E-Receipt from:grab.com,True
8436,New app(s) connected to your Microsoft account from:accountprotection.microsoft.com,False
8437,Microsoft account security code from:accountprotection.microsoft.com,False
8438,Security alert from:accounts.google.com,False
8439,Kenapa Reksa Dana Obligasi Lagi Menarik? from:bibit.id,False
8440,Your Gmail is almost out of storage from:google.com,False
8441,"SR021, Pilihan Berharga Untuk Masa Depan Sejahtera from:kemenkeu.go.id",False
8442,Your Grab E-Receipt from:grab.com,True
8443,☕Karakteristik Saham Potensial hingga Perbedaan Broker Summary Dengan Bandarmologi from:stockbit.com,False
8444,Pesan Baru Terkait Komplain Pesanan INV/0000000/MPL/000000000 from:tokopedia.com,False
8445,Statement of Account John Doe 04-08-2024 from:stockbit.com,True
8446,Notifikasi Informasi Transaksi Nasabah Produk Investasi pada PT Bibit Tumbuh Bersama from:ksei.co.id,False
8447,NETsamber Ceria! Flash Sale Domain .NET Hanya 55 Ribu! 🌟 from:rumahweb.co.id,False
8448,🛢️ OPEC+ Tunda Kenaikan Produksi 180 Ribu BPD Minyak Selama Dua Bulan from:stockbit.com,False
8449,Unit Reksa Dana Kamu Sudah Masuk from:bibit.id,True
8450,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8451,Internet Transaction Journal from:bca.co.id,True
8452,Your Grab E-Receipt from:grab.com,True
8453,Your Google Play Order Receipt from 6 Sept 2024 from:google.com,True
8454,Your Grab E-Receipt from:grab.com,True
8455,Pesan Baru Terkait Komplain Pesanan INV/0000000/MPL/000000000 from:tokopedia.com,False
8456,Price drop! Get Coursera Plus for 30% off today. from:m.learn.coursera.org,False
8457,🗼 Anak Usaha TOWR Dirumorkan Incar Aset Fiber Optik LINK from:stockbit.com,False
8458,Investasi Rendah Risiko yang BEBAS Pajak 🤑 from:bibit.id,False
8459,Internet Transaction Journal from:bca.co.id,True
8460,Internet Transaction Journal from:bca.co.id,True
8461,Pembayaran kamu sudah berhasil diterima from:bibit.id,True
8462,Internet Transaction Journal from:bca.co.id,True
8463,Internet Transaction Journal from:bca.co.id,True
8464,Pembayaran Pembelian Sukuk Ritel Berhasil Diterima from:bibit.id,True
8465,Pemesanan SBN Ritel from:kemenkeu.go.id,False
8466,Email Invoice Penerimaan Negara from:tokopedia.com,False
8467,Petunjuk Pembayaran SBN from:bibit.id,True
8468,Pemesanan SBN Ritel from:kemenkeu.go.id,False
8469,GoTagihan Indihome Payment Receipt from:gotagihan.gojek.com,True
8470,GoTagihan PDAM Kota Surabaya Payment Receipt from:gotagihan.gojek.com,True
8471,Bukti Pembayaran PLN Pascabayar di GoPay from:gotagihan.gojek.com,True
8472,Your Jago Pocket has received some money from GoPay from:jago.com,True
8473,Internet Transaction Journal from:bca.co.id,True
8474,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
8475,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
8476,Internet Transaction Journal from:bca.co.id,True
8477,Internet Transaction Journal from:bca.co.id,True
8478,Internet Transaction Journal from:bca.co.id,True
8479,"🎯 Realisasi Investasi 2025 Ditargetkan Naik +15,5% YoY from:stockbit.com",False
8480,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,True
8481,John Doe M244B4KY3263 has shared a calendar with you from:bangkit.academy,False
8482,Kamu dapat Bayar Tagihan Kartu Kredit Diskon s.d. 10rb 🎉 from:newsletter.tokopedia.com,False
8483,Pesanan Selesai: “barang pesanan dummy” dan 6 Item Lainnya from:tokopedia.com,False
8484,Your Grab E-Receipt from:grab.com,True
8485,Your Grab E-Receipt from:grab.com,True
8486,Here’s what you spent in August from:customers.go-pay.co.id,True
8487,Your August Search performance for censored.org from:google.com,False
8488,Your Grab E-Receipt from:grab.com,True
8489,[PENTING] Segera Kembalikan Barang Bermasalah Ke Penjual from:tokopedia.com,False
8490,[PENTING] Segera Kembalikan Barang Bermasalah Ke Penjual from:tokopedia.com,False
8491,🚀 BI Proyeksikan Pertumbuhan Ekonomi Lebih Tinggi pada 2025 from:stockbit.com,False
8492,Your Grab E-Receipt from:grab.com,True
8493,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
8494,Your Grab E-Receipt from:grab.com,True
8495,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 3 September 2024 from:tokopedia.com,False
8496,"John Doe, Penjual Setuju Solusi Retur refund from:tokopedia.com",False
8497,Penjual telah memberikan alamat pengembalian barang untuk komplain pesanan INV/0000000/MPL/000000000 from:tokopedia.com,False
8498,"📉 Inflasi RI 2,12% YoY pada Agustus 2024, Deflasi Bulanan Berlanjut from:stockbit.com",False
8499,Your Grab E-Receipt from:grab.com,True
8500,Internet Transaction Journal from:bca.co.id,True
8501,Your Grab E-Receipt from:grab.com,True
8502,Your Grab E-Receipt from:grab.com,True
8503,Internet Transaction Journal from:bca.co.id,True
8504,📉 Surplus Neraca Perdagangan RI di Bawah Ekspektasi from:stockbit.com,False
8505,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
8506,Perpanjangan Domain censored.org from:rumahweb.com,False
8507,Tanda Terima Pembayaran Nomor #4554723 from:rumahweb.com,True
8508,Invoice Layanan Rumahweb 4554723 from:rumahweb.com,False
8509,✨ New from Google - Learn AI prompting from:m.learn.coursera.org,False
8510,Pengumuman Daftar Saham yang Memiliki Notasi Khusus & Dalam Pemantauan Khusus from:stockbit.com,False
8511,Internet Transaction Journal from:bca.co.id,True
8512,Let's crush those body goals at FIT HUB with 7 days free trial 💪🏋️‍♀️ from:jago.com,False
8513,Your Grab E-Receipt from:grab.com,True
8514,☕ Kunci Investor untuk Sukses Jangka Panjang Hingga Prospek Harga CPO ke Depan from:stockbit.com,False
8515,🛑 Powell Isyaratkan Perlambatan Pemangkasan Suku Bunga from:stockbit.com,False
8516,Investasi ke Top Reksa Dana Pilihan Tim Analyst Bibit from:bibit.id,False
8517,Your Grab ride e-receipt |  Business trip? Access Business profile for easy claiming from:grab.com,False
8518,Sorry for the long wait. Here's a Rp10.000 voucher. from:grab.com,False
8519,🦅 Indeks Dolar AS Menguat ke Level Tertinggi dalam 1 Tahun from:stockbit.com,False
8520,Congrats on reaching 5 clicks in 28 days! from:google.com,False
8521,Advance Booking: free personal accident coverage from:grab.com,False
8522,Pesanan Selesai: “barang pesanan dummy” dan 1 Item Lainnya from:tokopedia.com,True
8523,How will a Trump Presidency Impact Indonesia and Emerging Markets? from:bibit.id,False
8524,🧩 ADRO: Analisis Skenario Spin–off AADI from:stockbit.com,False
8525,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8526,Your Grab E-Receipt from:grab.com,True
8527,Your Grab E-Receipt from:grab.com,True
8528,⏰ Menanti Formula Kenaikan UMP 2025 from:stockbit.com,False
8529,Reminder: censored.org akan expire dalam 30 Hari from:rumahweb.com,False
8530,You have made a transaction using your debit card from:jago.com,True
8531,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 12 November 2024 from:tokopedia.com,True
8532,Your Grab E-Receipt from:grab.com,True
8533,🔗 Sambungkan Akun Affiliatemu ke ShopTokopedia dan Nikmati Keuntungannya! from:newsletter.tokopedia.com,False
8534,Your Grab E-Receipt from:grab.com,True
8535,🚗 Penjualan Mobil Oktober 2024 Tertinggi Selama 2024 from:stockbit.com,False
8536,"Cobain GoFood PAS, beli makan 11 ribu aja! 🥳 from:marketing.go-jek.com",False
8537,Recommended: Chinese for Beginners from:m.learn.coursera.org,False
8538,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 11 November 2024 from:tokopedia.com,True
8539,"🙋 Zalora's 20% off, anyone onboard? 🙋‍♀️ from:jago.com",False
8540,Kupon ST012-T2 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
8541,Kupon SR021-T3 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
8542,Kupon SR020-T5 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
8543,Kupon SBR013-T4 Kamu Sudah Cair ke RDN Wallet from:bibit.id,True
8544,Say NO to online gambling🚫 from:jago.com,False
8545,☕ Bertahan Sebagai Momentum Trader di Tengah Market Bearish hingga Strategi Rotasi Sektor from:stockbit.com,False
8546,Pesanan Selesai: “barang pesanan dummy” from:tokopedia.com,False
8547,Reinvestasi Kupon SBN Biar Makin Untung 💰 from:bibit.id,False
8548,"✂️ The Fed Pangkas Suku Bunga 25 Bps, Sesuai Ekspektasi from:stockbit.com",False
8549,Bibit Monthly Insight - October 2024 from:bibit.id,False
8550,Statement of Account John Doe 08-10-2024 from:stockbit.com,True
8551,Your Grab E-Receipt from:grab.com,True
8552,Your Grab E-Receipt from:grab.com,True
8553,📢 Info penyesuaian diskon di Gojek PLUS from:marketing.go-jek.com,False
8554,Your Grab E-Receipt from:grab.com,True
8555,"🤳 EXCL 9M24: di Bawah Ekspektasi, Tren ARPU Turun from:stockbit.com",False
8556,Internet Transaction Journal from:bca.co.id,True
8557,Internet Transaction Journal from:bca.co.id,True
8558,⚠️Your Gmail storage is 92% full from:google.com,False
8559,"🦅 Trump Unggul Hasil Quick Count, IHSG Tertekan from:stockbit.com",False
8560,Internet Transaction Journal from:bca.co.id,True
8561,Internet Transaction Journal from:bca.co.id,True
8562,Your Grab E-Receipt from:grab.com,True
8563,"Investing Early is not Enough, Here’s What You Gotta Know from:bibit.id",False
8564,Your Jago Pocket has received some money from GoPay from:jago.com,True
8565,Your Google Play Order Receipt from 6 Nov 2024 from:google.com,True
8566,📌🔜Info penyesuaian diskon di Gojek PLUS from:marketing.go-jek.com,False
8567,Your Grab E-Receipt from:grab.com,True
8568,"🛝 Ekonomi Indonesia Melandai ke +4,95% YoY pada 3Q24 from:stockbit.com",False
8569,Checkout Pesanan dengan GoPay Tabungan by Jago Berhasil tanggal 5 November 2024 from:tokopedia.com,True
8570,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
8571,Internet Transaction Journal from:bca.co.id,True
8572,Your Payment Receipt for Indihome on GoPay from:gotagihan.gojek.com,True
8573,Bukti Pembayaran PLN Pascabayar di GoPay from:gotagihan.gojek.com,True
8574,Bukti Pembayaran BPJS di GoPay from:gotagihan.gojek.com,True
8575,Your Payment Receipt for PDAM Kota Surabaya on GoPay from:gotagihan.gojek.com,True
8576,Your Jago Pocket has received some money from GoPay from:jago.com,True
